steps,time,reward,delta,converged
1,0.00046299999999632746,247.8,100.0,False
2,0.0004289999999969041,614.84,80.0,False
3,0.00043000000002280103,1154.1039999999998,64.0,False
4,0.0004319999999893298,1782.0208000000007,51.200000000000045,False
5,0.00047000000000707587,2441.558720000001,40.960000000000036,False
6,0.0004270000000019536,3094.95264,32.76800000000003,False
7,0.0004270000000019536,3718.2786432000016,26.214400000000026,False
8,0.00047200000000202635,4297.428139520002,20.971520000000027,False
9,0.0004299999999943793,4825.138691584001,16.777216000000024,False
10,0.00042799999999942884,5298.819897241601,13.421772800000014,False
11,0.0004689999999811789,5718.975072972801,10.73741824000001,False
12,0.0005879999999933716,6087.998663045123,8.58993459200002,False
13,0.0004289999999969041,6397.167588880386,6.8719476736000065,False
14,0.0004849999999976262,6650.055263268865,5.497558138880009,False
15,0.0004270000000019536,6852.365402779647,4.398046511104013,False
16,0.0004229999999836309,7014.213514388279,3.5184372088832134,False
17,0.0004289999999969041,7143.69200367518,2.814749767106605,False
18,0.0004339999999842803,7247.2747951047,2.2517998136852952,False
19,0.0004319999999893298,7330.141028248317,1.8014398509482419,False
20,0.0004299999999943793,7396.434014763213,1.4411518807586106,False
21,0.00042799999999942884,7449.468403975124,1.1529215046068941,False
22,0.0006629999999745451,7491.8959153446585,0.9223372036855153,False
23,0.00042799999999942884,7525.837924440285,0.7378697629484208,False
24,0.00042799999999942884,7552.991531716786,0.5902958103587395,False
25,0.00042799999999942884,7574.714417537982,0.4722366482869944,False
26,0.0005110000000172477,7592.092726194947,0.3777893186295955,False
27,0.00042600000000447835,7605.995373120514,0.3022314549036764,False
28,0.00043999999999755346,7617.117490660967,0.24178516392294114,False
29,0.00042799999999942884,7626.015184693335,0.19342813113837565,False
30,0.0004250000000070031,7633.133339919224,0.15474250491070052,False
31,0.0004250000000070031,7638.827864099939,0.1237940039285661,False
32,0.0004250000000070031,7643.383483444506,0.0990352031428614,False
33,0.00042600000000447835,7647.027978920162,0.07922816251428344,False
34,0.0004710000000045511,7649.943575300686,0.06338253001143812,False
35,0.0006320000000243908,7652.276052405108,0.050706024009173234,False
36,0.00042600000000447835,7654.142034088645,0.0405648192073329,False
37,0.00042600000000447835,7655.634819435474,0.03245185536587769,False
38,0.00042599999997605664,7656.829047712934,0.025961484292707837,False
39,0.00042600000000447835,7657.784430334907,0.020769187434183323,False
40,0.00042600000000447835,7658.548736432482,0.016615349947358027,False
41,0.00042799999999942884,7659.160181310544,0.013292279957880737,False
42,0.00042600000000447835,7659.6493372129935,0.010633823966315958,False
43,0.0004270000000019536,7660.040661934951,0.008507059173055609,False
44,0.0005900000000167438,7660.3537217125195,0.006805647338438803,False
45,0.0004710000000045511,7660.604169534571,0.0054445178707567266,False
46,0.0004659999999887532,7660.804527792216,0.004355614296628119,False
47,0.0004459999999824049,7660.964814398329,0.003484491437305337,False
48,0.00042600000000447835,7661.09304368322,0.002787593149847112,False
49,0.00042600000000447835,7661.195627111134,0.0022300745198791105,False
50,0.0005120000000147229,7661.277693853464,0.0017840596159004463,False
51,0.0004299999999943793,7661.343347247329,0.0014272476927317257,False
52,0.0004270000000019536,7661.395869962424,0.001141798154208118,False
53,0.00046700000001465014,7661.4378881344965,0.0009134385233693365,False
54,0.0004289999999969041,7661.471502672154,0.0007307508187039957,False
55,0.0004289999999969041,7661.498394302282,0.0005846006549745653,False
56,0.00042599999997605664,7661.519907606382,0.0004676805239824944,False
57,0.00042799999999942884,7661.537118249665,0.0003741444191973642,False
58,0.0004500000000007276,7661.5508867642875,0.00029931553535789135,False
59,0.00042600000000447835,7661.561901575985,0.0002394524283033661,False
60,0.0006230000000186919,7661.570713425349,0.00019156194264269288,False
61,0.00042799999999942884,7661.5777629048325,0.00015324955411699648,False
62,0.0004640000000222244,7661.583402488428,0.00012259964330496587,False
63,0.0004250000000070031,7661.587914155295,9.807971463260401e-05,False
64,0.0004230000000120526,7661.591523488798,7.846377172882057e-05,False
65,0.00042400000000952787,7661.594410955594,6.277101738305646e-05,False
66,0.0004250000000070031,7661.596720929033,5.021681391781385e-05,False
67,0.00042400000000952787,7661.5985689077825,4.017345113993542e-05,False
68,0.0004250000000070031,7661.600047290784,3.2138760929001364e-05,False
69,0.0004270000000019536,7661.601229997185,2.5711008746043262e-05,False
70,0.0004289999999969041,7661.602176162305,2.0568807002518952e-05,False
71,0.0004229999999836309,7661.602933094402,1.6455045610541674e-05,False
72,0.0004229999999836309,7661.603538640082,1.316403648843334e-05,False
73,0.000641000000001668,7661.604023076621,1.0531229193588842e-05,False
74,0.0007679999999936626,7661.604410625855,8.42498335629216e-06,True
